,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
24,,,14000,14000,14000.0, 36 months,10.72,456.49,B,B2,,,MORTGAGE,56000.0,Source Verified,Nov-2018,Current,n,,,car,Car financing,461xx,IN,4.44,0,Sep-1990,1,57.0,,9,0,7967,17.1,33,w,12996.82,12996.82,1352.79,1352.79,1003.18,349.61,0.0,0.0,0.0,Feb-2019,456.49,Mar-2019,Feb-2019,0,64.0,1,Individual,,,,0,180.0,199361.0,0.0,0.0,1.0,5.0,8.0,0.0,,1.0,6.0,4605.0,17.0,46700.0,2.0,7.0,4.0,12.0,22151.0,28078.0,21.4,0,0,338.0,164.0,9.0,7.0,5.0,9.0,57.0,1.0,57.0,1.0,5.0,6.0,5.0,6.0,18.0,7.0,10.0,6.0,9.0,0.0,0.0,0.0,3.0,93.9,20.0,0,0,251845.0,7967.0,35700.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25,,,35000,35000,35000.0, 60 months,24.37,1014.41,E,E2,Executive Director,10+ years,MORTGAGE,116500.0,Verified,Nov-2018,In Grace Period,n,,,debt_consolidation,Debt consolidation,363xx,AL,33.78,0,Mar-2003,0,,,11,0,27051,93.6,22,w,34390.48,34390.48,2032.15,2032.15,609.52,1371.91,50.72,0.0,0.0,Jan-2019,1058.13,Mar-2019,Feb-2019,0,,1,Joint App,152500.0,30.83,,0,0.0,341900.0,0.0,5.0,2.0,3.0,7.0,89990.0,74.0,0.0,0.0,11977.0,77.0,28900.0,2.0,2.0,2.0,3.0,34190.0,221.0,99.2,0,0,142.0,188.0,30.0,7.0,4.0,30.0,,7.0,,0.0,3.0,4.0,3.0,4.0,11.0,5.0,7.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0,397585.0,117041.0,26000.0,122285.0,81508.0,Jul-1996,0.0,4.0,13.0,90.2,3.0,12.0,0.0,0.0,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
26,,,14000,14000,14000.0, 36 months,15.02,485.46,C,C3,,< 1 year,OWN,60000.0,Not Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,382xx,TN,28.0,1,May-1995,0,9.0,,5,0,7623,65.7,17,w,13057.62,13057.62,1444.7,1444.7,942.38,502.32,0.0,0.0,0.0,Feb-2019,485.46,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,23698.0,0.0,2.0,0.0,0.0,28.0,16075.0,35.0,0.0,0.0,3854.0,42.0,11600.0,0.0,1.0,2.0,0.0,5925.0,3977.0,65.7,0,0,150.0,282.0,33.0,28.0,0.0,33.0,54.0,7.0,54.0,0.0,2.0,2.0,2.0,5.0,10.0,3.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,82.4,50.0,0,0,56975.0,23698.0,11600.0,45375.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
27,,,10000,10000,10000.0, 60 months,12.73,226.16,B,B5,Ironworker,10+ years,OWN,70000.0,Not Verified,Nov-2018,Current,n,,,credit_card,Credit card refinancing,601xx,IL,24.52,0,Sep-1995,2,42.0,,20,0,13586,16.1,30,f,9635.94,9635.94,671.41,671.41,364.06,307.35,0.0,0.0,0.0,Feb-2019,226.16,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,75843.0,2.0,3.0,4.0,5.0,8.0,62257.0,77.0,5.0,10.0,4890.0,26.0,84300.0,2.0,1.0,11.0,15.0,3792.0,57061.0,19.1,0,0,63.0,278.0,4.0,4.0,1.0,6.0,,1.0,42.0,0.0,7.0,8.0,12.0,15.0,7.0,17.0,22.0,8.0,20.0,0.0,0.0,0.0,9.0,93.3,0.0,0,0,153881.0,75843.0,70500.0,69581.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
28,,,35200,35200,35200.0, 60 months,12.98,800.55,B,B5,,< 1 year,MORTGAGE,70000.0,Not Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,193xx,PA,15.07,0,Aug-2010,1,,57.0,15,1,21629,28.2,25,w,33926.92,33926.92,2376.27,2376.27,1273.08,1103.19,0.0,0.0,0.0,Feb-2019,800.55,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,277548.0,1.0,1.0,0.0,1.0,19.0,9760.0,78.0,2.0,5.0,12229.0,35.0,76600.0,1.0,2.0,2.0,7.0,18503.0,37871.0,33.8,0,0,66.0,99.0,5.0,5.0,1.0,5.0,,5.0,,0.0,5.0,7.0,7.0,14.0,3.0,13.0,21.0,7.0,15.0,0.0,0.0,0.0,2.0,100.0,0.0,1,0,339516.0,31389.0,57200.0,12535.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
29,,,24000,24000,23975.0, 60 months,14.47,564.31,C,C2,Maintenance,10+ years,MORTGAGE,75000.0,Source Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,430xx,OH,16.59,0,Apr-2005,0,,,14,0,22946,35.8,36,f,23165.28,23141.15,1750.82,1749.0,834.72,916.1,0.0,0.0,0.0,Feb-2019,564.31,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,191781.0,1.0,1.0,0.0,2.0,20.0,10563.0,51.0,0.0,0.0,5255.0,40.0,64100.0,1.0,10.0,1.0,3.0,13699.0,28654.0,44.5,0,0,162.0,158.0,29.0,2.0,2.0,29.0,,3.0,,0.0,9.0,9.0,9.0,11.0,14.0,12.0,20.0,9.0,14.0,0.0,0.0,0.0,1.0,100.0,44.4,0,0,242914.0,33509.0,51600.0,20542.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
30,,,10000,10000,10000.0, 36 months,7.21,309.74,A,A3,Manager ,6 years,RENT,40000.0,Source Verified,Nov-2018,Current,n,,,credit_card,Credit card refinancing,108xx,NY,10.59,0,Jul-2013,0,28.0,,11,0,6908,49.0,13,w,8846.52,8846.52,1319.21,1319.21,1153.48,165.73,0.0,0.0,0.0,Feb-2019,709.74,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,6908.0,0.0,0.0,0.0,0.0,37.0,0.0,,1.0,4.0,2120.0,49.0,14100.0,0.0,0.0,0.0,4.0,691.0,1691.0,72.3,0,0,37.0,63.0,8.0,8.0,0.0,15.0,,,28.0,0.0,3.0,9.0,3.0,3.0,1.0,11.0,12.0,9.0,11.0,0.0,0.0,0.0,1.0,92.3,66.7,0,0,14100.0,6908.0,6100.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
31,,,10000,10000,10000.0, 60 months,20.89,269.92,D,D4,E-Commerce Coordinator,< 1 year,MORTGAGE,40000.0,Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,786xx,TX,39.39,0,Apr-2011,0,,,7,0,12008,97.6,11,w,9707.46,9707.46,798.15,798.15,292.54,505.61,0.0,0.0,0.0,Feb-2019,269.92,Mar-2019,Feb-2019,0,,1,Joint App,86500.0,18.22,Verified,0,0.0,259570.0,2.0,2.0,0.0,2.0,16.0,50524.0,80.0,1.0,3.0,6574.0,83.0,12300.0,1.0,0.0,3.0,7.0,37081.0,470.0,94.7,0,0,90.0,36.0,4.0,1.0,2.0,4.0,,3.0,,0.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,100.0,0,0,272574.0,62532.0,8800.0,63236.0,12008.0,Jun-2016,1.0,2.0,4.0,66.2,1.0,2.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32,,,18000,18000,18000.0, 36 months,7.84,562.73,A,A4,Bartender/Manager,6 years,RENT,55000.0,Source Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,201xx,VA,12.74,0,Jun-2015,0,,,5,0,19317,53.5,6,w,16655.87,16655.87,1672.51,1672.51,1344.13,328.38,0.0,0.0,0.0,Feb-2019,562.73,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,19317.0,0.0,0.0,0.0,0.0,,0.0,,0.0,3.0,10137.0,54.0,36100.0,1.0,0.0,1.0,3.0,3863.0,16783.0,53.5,0,0,,40.0,16.0,16.0,0.0,16.0,,9.0,,0.0,4.0,4.0,5.0,6.0,0.0,5.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,36100.0,19317.0,36100.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
33,,,20000,20000,20000.0, 60 months,15.02,476.01,C,C3,Underwriting Assistant,4 years,RENT,63000.0,Source Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,114xx,NY,27.1,0,Dec-2012,1,,,12,0,13069,16.8,17,w,19080.2,19080.2,1887.35,1887.35,919.8,967.55,0.0,0.0,0.0,Feb-2019,476.01,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,50181.0,2.0,3.0,2.0,3.0,3.0,37112.0,91.0,0.0,2.0,12655.0,42.0,77900.0,2.0,0.0,1.0,5.0,4182.0,53550.0,19.4,0,0,41.0,70.0,13.0,3.0,0.0,13.0,,6.0,,0.0,3.0,4.0,7.0,7.0,7.0,9.0,10.0,4.0,12.0,0.0,0.0,0.0,2.0,100.0,0.0,0,0,118728.0,50181.0,66400.0,40828.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
34,,,15000,15000,15000.0, 60 months,14.47,352.69,C,C2,,,MORTGAGE,252000.0,Not Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,530xx,WI,9.82,0,Jun-1999,1,,,15,0,82298,66.9,17,w,14478.31,14478.31,1046.01,1046.01,521.69,524.32,0.0,0.0,0.0,Feb-2019,352.69,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,82583.0,1.0,0.0,0.0,0.0,,0.0,,1.0,1.0,19076.0,67.0,123000.0,0.0,0.0,2.0,2.0,5899.0,36380.0,66.3,0,0,,232.0,4.0,4.0,0.0,4.0,,0.0,,0.0,7.0,10.0,10.0,10.0,0.0,14.0,15.0,10.0,15.0,0.0,0.0,0.0,1.0,100.0,66.7,0,0,123285.0,82583.0,107800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
35,,,13000,13000,13000.0, 60 months,8.46,266.47,A,A5,admin coordinator,1 year,RENT,51000.0,Not Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,787xx,TX,32.46,0,Feb-2007,0,,,21,0,15258,32.9,28,w,12471.83,12471.83,838.51,838.51,528.17,310.34,0.0,0.0,0.0,Feb-2019,266.47,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,57854.0,1.0,9.0,1.0,1.0,8.0,42596.0,74.0,1.0,3.0,5809.0,56.0,46400.0,1.0,0.0,2.0,5.0,2893.0,23642.0,39.2,0,0,134.0,140.0,5.0,5.0,0.0,16.0,,8.0,,0.0,4.0,4.0,9.0,12.0,13.0,11.0,14.0,4.0,21.0,0.0,0.0,0.0,2.0,100.0,33.3,0,0,103929.0,57854.0,38900.0,57529.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
36,,,16800,16800,16800.0, 60 months,17.97,426.34,D,D1,,,RENT,56200.0,Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,330xx,FL,10.55,0,Sep-1999,0,39.0,,4,0,9871,79.0,12,w,16267.82,16267.82,1279.03,1279.03,532.18,746.85,0.0,0.0,0.0,Feb-2019,426.34,Mar-2019,Feb-2019,0,39.0,1,Individual,,,,0,0.0,16743.0,1.0,1.0,1.0,1.0,5.0,6872.0,98.0,1.0,1.0,5787.0,86.0,12500.0,0.0,0.0,1.0,2.0,4186.0,2391.0,78.1,0,0,132.0,229.0,10.0,5.0,1.0,29.0,43.0,8.0,43.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,2.0,66.7,100.0,0,0,19549.0,16743.0,10900.0,7049.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
37,,,6000,6000,6000.0, 36 months,12.73,201.39,B,B5,Accountant,10+ years,MORTGAGE,46000.0,Not Verified,Oct-2018,Current,n,,,other,Other,142xx,NY,35.12,0,Sep-1992,0,,,10,0,60763,84.9,22,w,5344.26,5344.26,895.76,895.76,655.74,240.02,0.0,0.0,0.0,Feb-2019,225.0,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,145116.0,1.0,1.0,0.0,1.0,24.0,1903.0,35.0,1.0,1.0,13792.0,81.0,71600.0,1.0,0.0,0.0,2.0,16124.0,8916.0,82.7,0,0,139.0,313.0,3.0,3.0,1.0,3.0,,23.0,,0.0,6.0,7.0,7.0,13.0,3.0,8.0,18.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,66.7,0,0,195747.0,62666.0,51600.0,5500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38,,,5000,5000,5000.0, 36 months,10.08,161.53,B,B1,Deputy sheriff,1 year,RENT,56000.0,Not Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,805xx,CO,1.82,0,May-2007,1,38.0,,2,0,1827,38.1,3,w,4638.39,4638.39,488.79,488.79,361.61,127.18,0.0,0.0,0.0,Feb-2019,161.53,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,1827.0,0.0,0.0,0.0,0.0,137.0,0.0,,0.0,0.0,1188.0,38.0,4800.0,0.0,1.0,1.0,0.0,914.0,2973.0,38.1,0,0,137.0,75.0,75.0,75.0,0.0,75.0,38.0,5.0,38.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,66.7,50.0,0,0,4800.0,1827.0,4800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39,,,20000,20000,20000.0, 60 months,26.31,602.49,E,E4,Administrative Assistant,3 years,RENT,33508.55,Not Verified,Oct-2018,Current,n,,,other,Other,330xx,FL,18.7,1,Sep-2005,0,17.0,,9,0,18575,40.3,31,w,19322.15,19322.15,2351.49,2351.49,677.85,1673.64,0.0,0.0,0.0,Feb-2019,602.49,Mar-2019,Feb-2019,1,17.0,1,Individual,,,,0,0.0,301175.0,2.0,3.0,2.0,2.0,3.0,282600.0,27.0,0.0,1.0,9168.0,37.0,46100.0,0.0,0.0,0.0,4.0,33464.0,27525.0,40.3,0,0,131.0,157.0,19.0,3.0,0.0,19.0,,,,1.0,4.0,4.0,6.0,8.0,22.0,6.0,8.0,4.0,9.0,0.0,0.0,1.0,2.0,96.8,0.0,0,0,339084.0,301175.0,46100.0,292984.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
40,,,10000,10000,10000.0, 36 months,7.84,312.63,A,A4,Correctional Officer,2 years,RENT,44000.0,Not Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,035xx,NH,26.81,0,Jan-2012,0,,,6,0,8200,38.7,7,w,9001.08,9001.08,1246.16,1246.16,998.92,247.24,0.0,0.0,0.0,Feb-2019,312.63,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,41010.0,0.0,2.0,1.0,2.0,7.0,32810.0,75.0,0.0,0.0,3908.0,49.0,21200.0,0.0,2.0,0.0,2.0,6835.0,13000.0,38.7,0,0,60.0,81.0,37.0,7.0,0.0,37.0,,20.0,,0.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0,65072.0,41010.0,21200.0,43872.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
41,,,32000,32000,32000.0, 36 months,11.55,1056.0,B,B4,sales,5 years,RENT,150000.0,Source Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,073xx,NJ,0.9,0,Oct-2006,1,,74.0,7,1,3102,22.2,10,w,28964.53,28964.53,4203.47,4203.47,3035.47,1168.0,0.0,0.0,0.0,Feb-2019,1056.0,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,3102.0,2.0,0.0,1.0,1.0,7.0,0.0,,2.0,4.0,1910.0,22.0,14000.0,2.0,0.0,3.0,5.0,443.0,10898.0,22.2,0,0,144.0,135.0,2.0,2.0,0.0,2.0,,2.0,,0.0,4.0,4.0,7.0,8.0,2.0,7.0,8.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,0.0,1,0,14000.0,3102.0,14000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
42,,,7200,7200,7200.0, 36 months,6.67,221.24,A,A2,Partner,10+ years,MORTGAGE,160000.0,Source Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,741xx,OK,11.42,0,May-2001,4,,108.0,17,1,26432,27.6,22,w,6469.05,6469.05,882.29,882.29,730.95,151.34,0.0,0.0,0.0,Feb-2019,221.24,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,255642.0,1.0,3.0,2.0,3.0,11.0,18569.0,57.0,3.0,7.0,4808.0,35.0,95700.0,1.0,2.0,6.0,10.0,15038.0,44043.0,29.4,0,0,209.0,98.0,5.0,5.0,1.0,11.0,,0.0,,0.0,7.0,11.0,8.0,10.0,6.0,13.0,15.0,11.0,17.0,0.0,0.0,0.0,5.0,100.0,12.5,1,0,349097.0,45001.0,62400.0,32597.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
43,,,8000,8000,8000.0, 36 months,8.46,252.4,A,A5,,,MORTGAGE,132900.0,Not Verified,Oct-2018,Current,n,,,home_improvement,Home improvement,890xx,NV,15.09,0,Apr-2005,0,,,15,0,28635,64.8,33,w,7207.67,7207.67,1024.09,1024.09,792.33,231.76,0.0,0.0,0.0,Feb-2019,252.4,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,163949.0,1.0,2.0,1.0,2.0,4.0,40181.0,91.0,0.0,3.0,2952.0,78.0,44200.0,0.0,8.0,0.0,5.0,11711.0,6841.0,34.8,0,0,121.0,162.0,19.0,4.0,3.0,24.0,,,,0.0,3.0,5.0,5.0,13.0,8.0,11.0,22.0,5.0,15.0,0.0,0.0,0.0,1.0,100.0,20.0,0,0,243091.0,68816.0,10500.0,44191.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
44,,,32500,32500,32500.0, 36 months,7.84,1016.04,A,A4,Registered Nurse,8 years,MORTGAGE,105000.0,Source Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,605xx,IL,19.85,0,May-2004,0,74.0,,10,0,26721,63.5,22,w,29253.53,29253.53,4050.0,4050.0,3246.47,803.53,0.0,0.0,0.0,Feb-2019,1016.04,Mar-2019,Feb-2019,0,74.0,1,Individual,,,,0,0.0,211117.0,0.0,2.0,1.0,1.0,11.0,28544.0,73.0,1.0,4.0,15058.0,65.0,42100.0,0.0,0.0,4.0,5.0,21112.0,5706.0,82.1,0,0,173.0,166.0,12.0,11.0,5.0,12.0,,11.0,,1.0,4.0,5.0,5.0,8.0,5.0,7.0,12.0,5.0,10.0,0.0,0.0,0.0,2.0,95.2,40.0,0,0,251269.0,55265.0,31900.0,44334.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
45,,,20000,20000,20000.0, 60 months,15.02,476.01,C,C3,truck driver,1 year,MORTGAGE,38323.74,Source Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,080xx,NJ,51.77,0,Aug-2007,0,,83.0,9,1,14101,58.8,30,w,19080.2,19080.2,1887.35,1887.35,919.8,967.55,0.0,0.0,0.0,Feb-2019,476.01,Mar-2019,Feb-2019,0,,1,Joint App,96970.57,25.43,Source Verified,0,0.0,51456.0,0.0,2.0,1.0,1.0,7.0,37355.0,12.0,1.0,2.0,4172.0,41.0,24000.0,0.0,1.0,4.0,3.0,5717.0,363.0,97.0,0,0,130.0,114.0,8.0,7.0,1.0,59.0,,7.0,,0.0,3.0,6.0,3.0,4.0,17.0,7.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,100.0,1,0,75970.0,51456.0,12100.0,51970.0,27969.0,Mar-1995,1.0,2.0,8.0,67.2,1.0,9.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
46,,,40000,40000,40000.0, 60 months,6.11,775.36,A,A1,Accounting Manager,10+ years,MORTGAGE,85000.0,Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,410xx,KY,27.76,0,Jun-1999,0,,,8,0,63813,98.2,15,w,37695.7,37695.7,3101.44,3101.44,2304.3,797.14,0.0,0.0,0.0,Feb-2019,775.36,Mar-2019,Feb-2019,0,,1,Joint App,150000.0,15.73,,0,0.0,409978.0,0.0,3.0,0.0,0.0,47.0,11165.0,23.0,0.0,0.0,22637.0,66.0,65000.0,0.0,6.0,0.0,0.0,58568.0,841.0,97.6,0,0,231.0,147.0,74.0,47.0,3.0,74.0,,,,0.0,2.0,3.0,2.0,2.0,7.0,4.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,100.0,100.0,0,0,449345.0,74978.0,35000.0,49345.0,63813.0,Feb-2004,0.0,3.0,6.0,97.2,1.0,6.0,0.0,0.0,22.0,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
47,,,2200,2200,2200.0, 36 months,8.46,69.41,A,A5,Teacher,3 years,MORTGAGE,85000.0,Not Verified,Oct-2018,Fully Paid,n,,,other,Other,606xx,IL,27.97,0,Aug-1998,0,27.0,,11,0,15885,68.8,37,f,0.0,0.0,2208.7930000252,2208.79,2200.0,8.79,0.0,0.0,0.0,Nov-2018,2209.82,,Feb-2019,0,,1,Individual,,,,0,0.0,270979.0,0.0,5.0,0.0,0.0,38.0,75963.0,28.0,1.0,2.0,5688.0,38.0,23100.0,9.0,0.0,0.0,2.0,24634.0,5302.0,66.2,0,0,143.0,241.0,9.0,9.0,1.0,9.0,,19.0,,0.0,2.0,4.0,3.0,6.0,26.0,5.0,9.0,4.0,11.0,0.0,0.0,0.0,1.0,90.3,66.7,0,0,338685.0,91848.0,15700.0,119310.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
48,,,19875,19875,19875.0, 36 months,6.67,610.69,A,A2,,< 1 year,MORTGAGE,83376.0,Not Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,327xx,FL,18.01,0,Aug-2003,1,80.0,,12,0,6344,16.7,30,w,17857.38,17857.38,2435.4,2435.4,2017.62,417.78,0.0,0.0,0.0,Feb-2019,610.69,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,137038.0,1.0,2.0,0.0,1.0,23.0,9466.0,27.0,1.0,4.0,1773.0,22.0,38100.0,1.0,6.0,2.0,5.0,11420.0,19151.0,12.2,0,0,150.0,182.0,5.0,5.0,2.0,18.0,,1.0,,0.0,3.0,7.0,3.0,6.0,12.0,9.0,16.0,7.0,12.0,0.0,0.0,0.0,1.0,96.7,0.0,0,0,221770.0,15810.0,21800.0,35440.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
49,,,26725,26725,26725.0, 60 months,7.84,539.85,A,A4,COO/ Shop Manager,10+ years,MORTGAGE,160000.0,Source Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,641xx,MO,15.77,0,Nov-2006,0,,,11,0,29750,24.7,30,w,25249.63,25249.63,2147.76,2147.76,1475.37,672.39,0.0,0.0,0.0,Feb-2019,539.85,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,357740.0,2.0,1.0,0.0,1.0,17.0,24354.0,,0.0,0.0,16253.0,25.0,120400.0,1.0,2.0,3.0,3.0,32522.0,69750.0,28.1,0,0,143.0,122.0,31.0,2.0,5.0,31.0,,4.0,,0.0,4.0,5.0,6.0,7.0,12.0,8.0,13.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0,0,464150.0,54104.0,97000.0,40000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
50,,,3000,3000,3000.0, 36 months,14.47,103.22,C,C2,cashier ,3 years,RENT,30000.0,Source Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,961xx,CA,27.44,0,Apr-2007,0,,,11,0,7326,34.9,20,w,2656.59,2656.59,496.81,496.81,343.41,153.4,0.0,0.0,0.0,Feb-2019,103.22,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,21560.0,0.0,3.0,1.0,1.0,7.0,14234.0,54.0,2.0,3.0,4716.0,46.0,21000.0,1.0,0.0,2.0,4.0,1960.0,3281.0,67.2,0,0,38.0,137.0,7.0,7.0,0.0,7.0,,7.0,,0.0,3.0,4.0,4.0,6.0,5.0,8.0,15.0,4.0,11.0,0.0,0.0,0.0,3.0,100.0,50.0,0,0,47411.0,21560.0,10000.0,26411.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
